,datetime,user,action,pc
16127,2024-03-21 16:24:33,usr-fxu,logoff,pc41
16128,2024-03-21 16:41:10,usr-inr,logoff,pc13
16129,2024-03-21 16:41:17,usr-crz,logoff,pc4
16130,2024-03-21 16:46:47,usr-pah,logoff,pc71
16131,2024-03-21 17:00:16,usr-psa,logoff,pc64
16132,2024-03-21 17:01:12,usr-tok,logoff,pc85
16133,2024-03-21 17:04:26,usr-bit,logoff,pc86
16134,2024-03-21 17:07:09,usr-sps,logoff,pc38
16135,2024-03-21 17:09:40,usr-mms,logoff,pc65
16136,2024-03-21 17:11:08,usr-bat,logoff,pc57
16137,2024-03-21 17:12:33,usr-qse,logoff,pc55
16138,2024-03-21 17:13:08,usr-qaj,logoff,pc70
16139,2024-03-21 17:13:24,usr-zlc,logoff,pc93
16140,2024-03-21 17:14:17,usr-zbu,logoff,pc91
16141,2024-03-21 17:14:50,usr-noh,logoff,pc51
16142,2024-03-21 17:14:54,usr-mcc,logoff,pc35
16143,2024-03-21 17:15:23,usr-zpf,logoff,pc25
16144,2024-03-21 17:16:50,usr-ecl,logoff,pc53
16145,2024-03-21 17:17:08,usr-zwh,logoff,pc99
16146,2024-03-21 17:19:16,usr-gxa,logoff,pc50
16147,2024-03-21 17:21:34,usr-hqj,logoff,pc15
16148,2024-03-21 17:22:36,usr-ccc,logoff,pc66
16149,2024-03-21 17:23:10,usr-gmh,logoff,pc79
16150,2024-03-21 17:25:50,usr-xxw,logoff,pc61
16151,2024-03-21 17:29:23,usr-fxc,logoff,pc47
16152,2024-03-21 17:32:03,usr-apl,logoff,pc56
16153,2024-03-21 17:34:32,usr-suh,logoff,pc36
16154,2024-03-21 17:35:02,usr-wda,logoff,pc24
16155,2024-03-21 17:36:16,usr-fta,logoff,pc7
16156,2024-03-21 17:37:52,usr-klc,logoff,pc62
16157,2024-03-21 17:38:04,usr-lbw,logoff,pc81
16158,2024-03-21 17:41:50,usr-oux,logoff,pc6
16159,2024-03-21 17:42:18,usr-uzs,logoff,pc88
16160,2024-03-21 17:46:13,usr-tus,logoff,pc32
16161,2024-03-21 17:46:21,usr-tcn,logoff,pc43
16162,2024-03-21 17:46:27,usr-kge,logoff,pc80
16163,2024-03-21 17:46:31,usr-cnz,logoff,pc63
16164,2024-03-21 17:49:48,usr-dur,logoff,pc92
16165,2024-03-21 17:51:03,usr-qpu,logoff,pc2
16166,2024-03-21 17:52:15,usr-cjk,logoff,pc22
16167,2024-03-21 17:52:45,usr-fyk,logoff,pc75
16168,2024-03-21 17:52:52,usr-nyd,logoff,pc23
16169,2024-03-21 17:55:49,usr-dpy,logoff,pc72
16170,2024-03-21 17:56:07,usr-vig,logoff,pc77
16171,2024-03-21 18:19:08,usr-hxw,logoff,pc45
16172,2024-03-21 18:21:18,usr-fdo,logoff,pc3
16173,2024-03-21 18:24:18,usr-agf,logoff,pc31
16174,2024-03-21 18:55:22,usr-inx,logoff,pc67
16175,2024-03-21 19:01:43,usr-xye,logoff,pc27
16176,2024-03-21 19:20:50,usr-wis,logoff,pc87
16177,2024-03-21 19:31:14,usr-qhu,logoff,pc11
16178,2024-03-21 19:37:02,usr-fjl,logoff,pc52
16179,2024-03-21 19:45:28,usr-hth,logoff,pc40
16180,2024-03-21 19:57:03,usr-orc,logoff,pc69
16181,2024-03-21 20:01:18,usr-ecc,logoff,pc59
16182,2024-03-21 20:06:04,usr-ayp,logoff,pc95
16183,2024-03-21 20:13:02,usr-cwi,logoff,pc14
16184,2024-03-21 20:25:03,usr-ntp,logoff,pc46
16185,2024-03-21 20:29:45,usr-syd,logoff,pc16
16186,2024-03-21 20:34:12,usr-oph,logoff,pc76
16187,2024-03-21 20:42:02,usr-pia,logoff,pc73
16188,2024-03-21 21:08:04,usr-ory,logoff,pc0
16189,2024-03-21 21:14:23,usr-mdm,logoff,pc28
16190,2024-03-21 21:23:06,usr-okv,logoff,pc54
16191,2024-03-21 21:41:08,usr-ifd,logoff,pc82
16192,2024-03-21 22:07:14,usr-avc,logoff,pc12
16193,2024-03-21 22:15:03,usr-kos,logoff,pc10
16194,2024-03-21 23:00:26,usr-mnc,logoff,pc20
16195,2024-03-21 23:24:05,usr-llt,logoff,pc37
16196,2024-03-21 23:24:43,usr-ign,logoff,pc83
16197,2024-03-21 23:42:26,usr-xws,logoff,pc68
16198,2024-03-21 23:46:35,usr-qpv,logoff,pc84
16199,2024-03-21 23:50:26,usr-pcx,logoff,pc58
16200,2024-03-22 01:17:39,usr-fta,login,pc7
16201,2024-03-22 02:41:39,usr-okv,login,pc54
16202,2024-03-22 02:43:50,usr-ayp,login,pc95
16203,2024-03-22 03:43:06,usr-mnc,login,pc20
16204,2024-03-22 04:10:28,usr-qhu,login,pc11
16205,2024-03-22 04:16:18,usr-fxu,login,pc41
16206,2024-03-22 04:18:41,usr-orc,login,pc69
16207,2024-03-22 04:19:51,usr-gvm,login,pc42
16208,2024-03-22 04:22:18,usr-ory,login,pc0
16209,2024-03-22 04:25:36,usr-zsj,login,pc30
16210,2024-03-22 04:35:25,usr-pcx,login,pc58
16211,2024-03-22 04:37:06,usr-hta,login,pc9
16212,2024-03-22 04:44:57,usr-syd,login,pc16
16213,2024-03-22 04:49:10,usr-ign,login,pc83
16214,2024-03-22 04:49:23,usr-inr,login,pc13
16215,2024-03-22 04:51:49,usr-qpv,login,pc84
16216,2024-03-22 05:03:30,usr-ubt,login,pc5
16217,2024-03-22 05:04:34,usr-dbq,login,pc44
16218,2024-03-22 05:10:25,usr-pah,login,pc71
16219,2024-03-22 05:11:05,usr-inx,login,pc67
16220,2024-03-22 05:23:27,usr-gai,login,pc29
16221,2024-03-22 05:29:07,usr-ifd,login,pc82
16222,2024-03-22 05:29:16,usr-kos,login,pc10
16223,2024-03-22 05:30:03,usr-fdo,login,pc3
16224,2024-03-22 05:30:24,usr-jmc,login,pc17
16225,2024-03-22 05:33:14,usr-pia,login,pc73
16226,2024-03-22 05:37:04,usr-mdm,login,pc28
16227,2024-03-22 05:37:31,usr-crz,login,pc4
16228,2024-03-22 05:40:33,usr-oph,login,pc76
16229,2024-03-22 05:42:06,usr-yih,login,pc90
16230,2024-03-22 05:44:49,usr-hth,login,pc40
16231,2024-03-22 05:47:24,usr-zzy,login,pc78
16232,2024-03-22 05:48:35,usr-ytk,login,pc34
16233,2024-03-22 05:57:44,usr-agf,login,pc31
16234,2024-03-22 06:07:32,usr-lxb,login,pc60
16235,2024-03-22 06:10:11,usr-cwi,login,pc14
16236,2024-03-22 06:14:25,usr-wis,login,pc87
16237,2024-03-22 06:26:48,usr-lrw,login,pc97
16238,2024-03-22 06:32:03,usr-ntp,login,pc46
16239,2024-03-22 06:32:04,usr-bpm,login,pc19
16240,2024-03-22 06:38:15,usr-xye,login,pc27
16241,2024-03-22 06:44:03,usr-hxw,login,pc45
16242,2024-03-22 06:53:44,usr-pru,login,pc48
16243,2024-03-22 08:13:01,usr-emo,login,pc89
16244,2024-03-22 08:13:40,usr-gyv,login,pc21
16245,2024-03-22 08:18:37,usr-cbb,login,pc8
16246,2024-03-22 08:22:23,usr-tci,login,pc49
16247,2024-03-22 08:36:14,usr-vag,login,pc18
16248,2024-03-22 08:45:23,usr-goq,login,pc26
16249,2024-03-22 08:49:00,usr-qsg,login,pc1
16250,2024-03-22 08:50:54,usr-evt,login,pc74
16251,2024-03-22 08:51:27,usr-fjl,login,pc52
16252,2024-03-22 09:00:42,usr-qty,login,pc98
16253,2024-03-22 09:00:55,usr-ego,login,pc33
16254,2024-03-22 09:04:37,usr-mfu,login,pc39
16255,2024-03-22 09:05:44,usr-tok,login,pc85
16256,2024-03-22 09:06:42,usr-xws,login,pc68
16257,2024-03-22 09:09:18,usr-mms,login,pc65
16258,2024-03-22 09:15:19,usr-kge,login,pc80
16259,2024-03-22 09:15:47,usr-xxw,login,pc61
16260,2024-03-22 09:15:50,usr-qpu,login,pc2
16261,2024-03-22 09:16:26,usr-apl,login,pc56
16262,2024-03-22 09:17:10,usr-wda,login,pc24
16263,2024-03-22 09:19:13,usr-bfh,login,pc96
16264,2024-03-22 09:20:04,usr-ecl,login,pc53
16265,2024-03-22 09:20:36,usr-tus,login,pc32
16266,2024-03-22 09:20:48,usr-vig,login,pc77
16267,2024-03-22 09:21:20,usr-zlc,login,pc93
16268,2024-03-22 09:24:30,usr-fxc,login,pc47
16269,2024-03-22 09:26:32,usr-zbu,login,pc91
16270,2024-03-22 09:26:54,usr-ccc,login,pc66
16271,2024-03-22 09:31:55,usr-cjk,login,pc22
16272,2024-03-22 09:32:08,usr-uzs,login,pc88
16273,2024-03-22 09:33:15,usr-lbw,login,pc81
16274,2024-03-22 09:34:46,usr-bat,login,pc57
16275,2024-03-22 09:35:34,usr-gpi,login,pc94
16276,2024-03-22 09:35:38,usr-bit,login,pc86
16277,2024-03-22 09:36:19,usr-gmh,login,pc79
16278,2024-03-22 09:37:23,usr-cnz,login,pc63
16279,2024-03-22 09:38:04,usr-tcn,login,pc43
16280,2024-03-22 09:38:32,usr-klc,login,pc62
16281,2024-03-22 09:39:58,usr-zpf,login,pc25
16282,2024-03-22 09:43:12,usr-nyd,login,pc23
16283,2024-03-22 09:44:32,usr-mcc,login,pc35
16284,2024-03-22 09:45:36,usr-qaj,login,pc70
16285,2024-03-22 09:45:51,usr-qse,login,pc55
16286,2024-03-22 09:46:32,usr-suh,login,pc36
16287,2024-03-22 09:47:13,usr-hqj,login,pc15
16288,2024-03-22 09:47:19,usr-fyk,login,pc75
16289,2024-03-22 09:50:51,usr-psa,login,pc64
16290,2024-03-22 09:52:20,usr-zwh,login,pc99
16291,2024-03-22 09:52:57,usr-sps,login,pc38
16292,2024-03-22 09:53:49,usr-noh,login,pc51
16293,2024-03-22 09:54:40,usr-dur,login,pc92
16294,2024-03-22 09:55:59,usr-oux,login,pc6
16295,2024-03-22 09:56:24,usr-dpy,login,pc72
16296,2024-03-22 09:59:57,usr-gxa,login,pc50
16297,2024-03-22 11:21:25,usr-ecc,login,pc59
16298,2024-03-22 11:25:45,usr-avc,login,pc12
16299,2024-03-22 12:04:03,usr-llt,login,pc37
16300,2024-03-22 14:00:04,usr-fta,logoff,pc7
16301,2024-03-22 14:07:49,usr-cbb,logoff,pc8
16302,2024-03-22 14:08:51,usr-goq,logoff,pc26
16303,2024-03-22 14:11:07,usr-evt,logoff,pc74
16304,2024-03-22 14:14:57,usr-emo,logoff,pc89
16305,2024-03-22 14:32:11,usr-bfh,logoff,pc96
16306,2024-03-22 14:35:03,usr-qty,logoff,pc98
16307,2024-03-22 14:41:39,usr-hth,logoff,pc40
16308,2024-03-22 14:46:51,usr-vag,logoff,pc18
16309,2024-03-22 15:02:09,usr-zzy,logoff,pc78
16310,2024-03-22 15:06:18,usr-crz,logoff,pc4
16311,2024-03-22 15:06:35,usr-pah,logoff,pc71
16312,2024-03-22 15:06:43,usr-lrw,logoff,pc97
16313,2024-03-22 15:08:46,usr-qsg,logoff,pc1
16314,2024-03-22 15:09:07,usr-ego,logoff,pc33
16315,2024-03-22 15:13:07,usr-dbq,logoff,pc44
16316,2024-03-22 15:14:57,usr-gpi,logoff,pc94
16317,2024-03-22 15:30:35,usr-mfu,logoff,pc39
16318,2024-03-22 15:30:49,usr-gyv,logoff,pc21
16319,2024-03-22 15:34:06,usr-hta,logoff,pc9
16320,2024-03-22 15:37:36,usr-fxu,logoff,pc41
16321,2024-03-22 15:43:48,usr-bpm,logoff,pc19
16322,2024-03-22 15:48:28,usr-inr,logoff,pc13
16323,2024-03-22 15:50:06,usr-zsj,logoff,pc30
16324,2024-03-22 15:56:11,usr-gvm,logoff,pc42
16325,2024-03-22 15:56:48,usr-lxb,logoff,pc60
16326,2024-03-22 15:56:55,usr-tci,logoff,pc49
16327,2024-03-22 16:03:00,usr-jmc,logoff,pc17
16328,2024-03-22 16:18:07,usr-gai,logoff,pc29
16329,2024-03-22 16:25:22,usr-ubt,logoff,pc5
16330,2024-03-22 17:00:00,usr-sps,logoff,pc38
16331,2024-03-22 17:05:21,usr-zpf,logoff,pc25
16332,2024-03-22 17:05:50,usr-vig,logoff,pc77
16333,2024-03-22 17:07:20,usr-uzs,logoff,pc88
16334,2024-03-22 17:08:22,usr-qse,logoff,pc55
16335,2024-03-22 17:09:39,usr-oux,logoff,pc6
16336,2024-03-22 17:10:47,usr-mms,logoff,pc65
16337,2024-03-22 17:13:08,usr-ccc,logoff,pc66
16338,2024-03-22 17:13:08,usr-zbu,logoff,pc91
16339,2024-03-22 17:17:08,usr-qpu,logoff,pc2
16340,2024-03-22 17:17:25,usr-noh,logoff,pc51
16341,2024-03-22 17:17:56,usr-bat,logoff,pc57
16342,2024-03-22 17:17:58,usr-fxc,logoff,pc47
16343,2024-03-22 17:18:35,usr-hqj,logoff,pc15
16344,2024-03-22 17:18:37,usr-gxa,logoff,pc50
16345,2024-03-22 17:21:40,usr-mcc,logoff,pc35
16346,2024-03-22 17:24:20,usr-bit,logoff,pc86
16347,2024-03-22 17:27:07,usr-kge,logoff,pc80
16348,2024-03-22 17:27:34,usr-zlc,logoff,pc93
16349,2024-03-22 17:30:34,usr-klc,logoff,pc62
16350,2024-03-22 17:31:09,usr-fyk,logoff,pc75
16351,2024-03-22 17:31:19,usr-qaj,logoff,pc70
16352,2024-03-22 17:32:24,usr-gmh,logoff,pc79
16353,2024-03-22 17:32:44,usr-ecl,logoff,pc53
16354,2024-03-22 17:33:11,usr-apl,logoff,pc56
16355,2024-03-22 17:33:39,usr-tok,logoff,pc85
16356,2024-03-22 17:35:42,usr-dur,logoff,pc92
16357,2024-03-22 17:37:55,usr-cnz,logoff,pc63
16358,2024-03-22 17:39:26,usr-xxw,logoff,pc61
16359,2024-03-22 17:42:44,usr-psa,logoff,pc64
16360,2024-03-22 17:42:47,usr-wda,logoff,pc24
16361,2024-03-22 17:43:58,usr-zwh,logoff,pc99
16362,2024-03-22 17:44:39,usr-tcn,logoff,pc43
16363,2024-03-22 17:44:40,usr-nyd,logoff,pc23
16364,2024-03-22 17:45:03,usr-dpy,logoff,pc72
16365,2024-03-22 17:50:37,usr-tus,logoff,pc32
16366,2024-03-22 17:51:37,usr-cjk,logoff,pc22
16367,2024-03-22 17:51:38,usr-okv,logoff,pc54
16368,2024-03-22 17:52:57,usr-lbw,logoff,pc81
16369,2024-03-22 17:57:02,usr-suh,logoff,pc36
16370,2024-03-22 18:03:50,usr-xye,logoff,pc27
16371,2024-03-22 18:17:16,usr-pcx,logoff,pc58
16372,2024-03-22 18:36:32,usr-mdm,logoff,pc28
16373,2024-03-22 19:06:23,usr-ayp,logoff,pc95
16374,2024-03-22 19:25:55,usr-fdo,logoff,pc3
16375,2024-03-22 19:26:41,usr-ign,logoff,pc83
16376,2024-03-22 19:33:29,usr-ytk,logoff,pc34
16377,2024-03-22 19:35:10,usr-oph,logoff,pc76
16378,2024-03-22 19:38:33,usr-ecc,logoff,pc59
16379,2024-03-22 19:53:21,usr-kos,logoff,pc10
16380,2024-03-22 20:04:27,usr-hxw,logoff,pc45
16381,2024-03-22 20:16:29,usr-mnc,logoff,pc20
16382,2024-03-22 20:24:31,usr-wis,logoff,pc87
16383,2024-03-22 20:37:09,usr-inx,logoff,pc67
16384,2024-03-22 21:10:15,usr-qpv,logoff,pc84
16385,2024-03-22 21:17:33,usr-xws,logoff,pc68
16386,2024-03-22 21:27:46,usr-pia,logoff,pc73
16387,2024-03-22 21:28:07,usr-pru,logoff,pc48
16388,2024-03-22 21:36:27,usr-fjl,logoff,pc52
16389,2024-03-22 21:43:23,usr-llt,logoff,pc37
16390,2024-03-22 21:58:01,usr-ory,logoff,pc0
16391,2024-03-22 22:07:00,usr-cwi,logoff,pc14
16392,2024-03-22 22:22:27,usr-agf,logoff,pc31
16393,2024-03-22 22:35:19,usr-avc,logoff,pc12
16394,2024-03-22 22:43:13,usr-orc,logoff,pc69
16395,2024-03-22 23:09:41,usr-syd,logoff,pc16
16396,2024-03-22 23:36:35,usr-yih,logoff,pc90
16397,2024-03-22 23:38:04,usr-qhu,logoff,pc11
16398,2024-03-22 23:49:09,usr-ntp,logoff,pc46
16399,2024-03-22 23:55:12,usr-ifd,logoff,pc82
16400,2024-03-23 00:35:46,usr-pru,login,pc48
16401,2024-03-23 00:45:12,usr-kos,login,pc10
16402,2024-03-23 01:33:18,usr-ytk,login,pc34
16403,2024-03-23 01:37:19,usr-ayp,login,pc95
16404,2024-03-23 02:10:49,usr-ecc,login,pc59
16405,2024-03-23 03:32:33,usr-hta,login,pc9
16406,2024-03-23 04:09:37,usr-zsj,login,pc30
16407,2024-03-23 04:10:22,usr-lrw,login,pc97
16408,2024-03-23 04:28:02,usr-qhu,login,pc11
16409,2024-03-23 04:34:37,usr-cwi,login,pc14
16410,2024-03-23 04:44:18,usr-ntp,login,pc46
16411,2024-03-23 04:53:34,usr-mnc,login,pc20
16412,2024-03-23 05:02:56,usr-zzy,login,pc78
16413,2024-03-23 05:07:18,usr-xye,login,pc27
16414,2024-03-23 05:08:20,usr-jmc,login,pc17
16415,2024-03-23 05:23:56,usr-fxu,login,pc41
16416,2024-03-23 05:27:36,usr-gai,login,pc29
16417,2024-03-23 05:29:26,usr-ign,login,pc83
16418,2024-03-23 05:34:20,usr-pcx,login,pc58
16419,2024-03-23 05:34:37,usr-dbq,login,pc44
16420,2024-03-23 05:38:27,usr-pia,login,pc73
16421,2024-03-23 05:40:07,usr-yih,login,pc90
16422,2024-03-23 05:50:53,usr-pah,login,pc71
16423,2024-03-23 05:56:40,usr-lxb,login,pc60
16424,2024-03-23 05:56:44,usr-syd,login,pc16
16425,2024-03-23 05:59:04,usr-ifd,login,pc82
16426,2024-03-23 06:03:28,usr-mdm,login,pc28
16427,2024-03-23 06:05:08,usr-fdo,login,pc3
16428,2024-03-23 06:21:05,usr-inr,login,pc13
16429,2024-03-23 06:23:07,usr-hxw,login,pc45
16430,2024-03-23 06:29:57,usr-okv,login,pc54
16431,2024-03-23 06:37:21,usr-avc,login,pc12
16432,2024-03-23 06:38:30,usr-wis,login,pc87
16433,2024-03-23 06:40:23,usr-oph,login,pc76
16434,2024-03-23 06:41:11,usr-gvm,login,pc42
16435,2024-03-23 06:42:05,usr-fta,login,pc7
16436,2024-03-23 06:46:42,usr-agf,login,pc31
16437,2024-03-23 06:48:53,usr-qpv,login,pc84
16438,2024-03-23 06:53:18,usr-inx,login,pc67
16439,2024-03-23 06:53:25,usr-bpm,login,pc19
16440,2024-03-23 06:54:16,usr-crz,login,pc4
16441,2024-03-23 06:55:55,usr-ubt,login,pc5
16442,2024-03-23 07:06:44,usr-hth,login,pc40
16443,2024-03-23 07:51:34,usr-ory,login,pc0
16444,2024-03-23 08:07:37,usr-goq,login,pc26
16445,2024-03-23 08:09:42,usr-ego,login,pc33
16446,2024-03-23 08:16:38,usr-gyv,login,pc21
16447,2024-03-23 08:29:22,usr-tci,login,pc49
16448,2024-03-23 08:31:30,usr-qsg,login,pc1
16449,2024-03-23 08:35:54,usr-gpi,login,pc94
16450,2024-03-23 08:39:48,usr-bfh,login,pc96
16451,2024-03-23 08:46:53,usr-mfu,login,pc39
16452,2024-03-23 09:00:24,usr-ecl,login,pc53
16453,2024-03-23 09:02:27,usr-evt,login,pc74
16454,2024-03-23 09:03:14,usr-vag,login,pc18
16455,2024-03-23 09:03:30,usr-tus,login,pc32
16456,2024-03-23 09:04:14,usr-zpf,login,pc25
16457,2024-03-23 09:05:01,usr-zlc,login,pc93
16458,2024-03-23 09:11:51,usr-uzs,login,pc88
16459,2024-03-23 09:13:24,usr-sps,login,pc38
16460,2024-03-23 09:15:06,usr-cnz,login,pc63
16461,2024-03-23 09:15:08,usr-bit,login,pc86
16462,2024-03-23 09:16:24,usr-bat,login,pc57
16463,2024-03-23 09:16:49,usr-ccc,login,pc66
16464,2024-03-23 09:17:44,usr-fjl,login,pc52
16465,2024-03-23 09:17:58,usr-zbu,login,pc91
16466,2024-03-23 09:19:19,usr-qpu,login,pc2
16467,2024-03-23 09:20:42,usr-fxc,login,pc47
16468,2024-03-23 09:20:58,usr-kge,login,pc80
16469,2024-03-23 09:21:47,usr-fyk,login,pc75
16470,2024-03-23 09:22:29,usr-oux,login,pc6
16471,2024-03-23 09:22:38,usr-dur,login,pc92
16472,2024-03-23 09:23:30,usr-qaj,login,pc70
16473,2024-03-23 09:27:28,usr-noh,login,pc51
16474,2024-03-23 09:29:19,usr-tcn,login,pc43
16475,2024-03-23 09:29:39,usr-apl,login,pc56
16476,2024-03-23 09:30:07,usr-vig,login,pc77
16477,2024-03-23 09:30:21,usr-hqj,login,pc15
16478,2024-03-23 09:30:47,usr-gmh,login,pc79
16479,2024-03-23 09:32:50,usr-zwh,login,pc99
16480,2024-03-23 09:33:49,usr-mms,login,pc65
16481,2024-03-23 09:37:23,usr-gxa,login,pc50
16482,2024-03-23 09:37:24,usr-lbw,login,pc81
16483,2024-03-23 09:39:51,usr-emo,login,pc89
16484,2024-03-23 09:40:00,usr-tok,login,pc85
16485,2024-03-23 09:40:28,usr-qse,login,pc55
16486,2024-03-23 09:40:52,usr-qty,login,pc98
16487,2024-03-23 09:42:27,usr-nyd,login,pc23
16488,2024-03-23 09:43:19,usr-klc,login,pc62
16489,2024-03-23 09:45:35,usr-mcc,login,pc35
16490,2024-03-23 09:46:08,usr-wda,login,pc24
16491,2024-03-23 09:47:17,usr-xxw,login,pc61
16492,2024-03-23 09:48:23,usr-cjk,login,pc22
16493,2024-03-23 09:51:20,usr-dpy,login,pc72
16494,2024-03-23 09:52:41,usr-psa,login,pc64
16495,2024-03-23 09:54:15,usr-cbb,login,pc8
16496,2024-03-23 09:55:04,usr-suh,login,pc36
16497,2024-03-23 09:56:40,usr-llt,login,pc37
16498,2024-03-23 11:18:23,usr-xws,login,pc68
16499,2024-03-23 11:40:14,usr-orc,login,pc69
16500,2024-03-23 14:12:41,usr-qsg,logoff,pc1
16501,2024-03-23 14:22:06,usr-vag,logoff,pc18
16502,2024-03-23 14:26:36,usr-gpi,logoff,pc94
16503,2024-03-23 14:44:34,usr-ego,logoff,pc33
16504,2024-03-23 14:44:51,usr-emo,logoff,pc89
16505,2024-03-23 14:50:18,usr-hth,logoff,pc40
16506,2024-03-23 14:54:03,usr-evt,logoff,pc74
16507,2024-03-23 14:58:09,usr-bfh,logoff,pc96
16508,2024-03-23 14:58:39,usr-tci,logoff,pc49
16509,2024-03-23 15:02:14,usr-pah,logoff,pc71
16510,2024-03-23 15:12:06,usr-bpm,logoff,pc19
16511,2024-03-23 15:18:50,usr-crz,logoff,pc4
16512,2024-03-23 15:27:17,usr-fxu,logoff,pc41
16513,2024-03-23 15:28:31,usr-gyv,logoff,pc21
16514,2024-03-23 15:32:06,usr-cbb,logoff,pc8
16515,2024-03-23 15:39:28,usr-goq,logoff,pc26
16516,2024-03-23 15:46:09,usr-mfu,logoff,pc39
16517,2024-03-23 15:57:23,usr-qty,logoff,pc98
16518,2024-03-23 16:10:31,usr-zzy,logoff,pc78
16519,2024-03-23 16:12:03,usr-gvm,logoff,pc42
16520,2024-03-23 16:18:31,usr-zsj,logoff,pc30
16521,2024-03-23 16:28:00,usr-inr,logoff,pc13
16522,2024-03-23 16:29:56,usr-lxb,logoff,pc60
16523,2024-03-23 16:39:17,usr-gai,logoff,pc29
16524,2024-03-23 16:41:38,usr-ubt,logoff,pc5
16525,2024-03-23 16:48:01,usr-lrw,logoff,pc97
16526,2024-03-23 16:50:31,usr-dbq,logoff,pc44
16527,2024-03-23 16:58:14,usr-jmc,logoff,pc17
16528,2024-03-23 17:02:28,usr-dpy,logoff,pc72
16529,2024-03-23 17:02:29,usr-kge,logoff,pc80
16530,2024-03-23 17:03:14,usr-mcc,logoff,pc35
16531,2024-03-23 17:07:51,usr-nyd,logoff,pc23
16532,2024-03-23 17:09:48,usr-suh,logoff,pc36
16533,2024-03-23 17:10:19,usr-qpu,logoff,pc2
16534,2024-03-23 17:12:13,usr-gmh,logoff,pc79
16535,2024-03-23 17:13:42,usr-oux,logoff,pc6
16536,2024-03-23 17:14:59,usr-zpf,logoff,pc25
16537,2024-03-23 17:16:42,usr-vig,logoff,pc77
16538,2024-03-23 17:18:52,usr-qaj,logoff,pc70
16539,2024-03-23 17:19:03,usr-zwh,logoff,pc99
16540,2024-03-23 17:19:13,usr-klc,logoff,pc62
16541,2024-03-23 17:21:55,usr-noh,logoff,pc51
16542,2024-03-23 17:23:10,usr-dur,logoff,pc92
16543,2024-03-23 17:24:40,usr-cjk,logoff,pc22
16544,2024-03-23 17:25:27,usr-tus,logoff,pc32
16545,2024-03-23 17:26:35,usr-uzs,logoff,pc88
16546,2024-03-23 17:27:12,usr-fyk,logoff,pc75
16547,2024-03-23 17:28:56,usr-bit,logoff,pc86
16548,2024-03-23 17:30:00,usr-tcn,logoff,pc43
16549,2024-03-23 17:36:10,usr-fxc,logoff,pc47
16550,2024-03-23 17:36:42,usr-zbu,logoff,pc91
16551,2024-03-23 17:36:45,usr-cnz,logoff,pc63
16552,2024-03-23 17:38:32,usr-mms,logoff,pc65
16553,2024-03-23 17:39:07,usr-tok,logoff,pc85
16554,2024-03-23 17:39:45,usr-apl,logoff,pc56
16555,2024-03-23 17:40:09,usr-gxa,logoff,pc50
16556,2024-03-23 17:42:14,usr-yih,logoff,pc90
16557,2024-03-23 17:46:13,usr-psa,logoff,pc64
16558,2024-03-23 17:46:21,usr-ccc,logoff,pc66
16559,2024-03-23 17:47:09,usr-xxw,logoff,pc61
16560,2024-03-23 17:47:56,usr-wda,logoff,pc24
16561,2024-03-23 17:48:04,usr-sps,logoff,pc38
16562,2024-03-23 17:49:12,usr-qse,logoff,pc55
16563,2024-03-23 17:50:23,usr-lbw,logoff,pc81
16564,2024-03-23 17:52:47,usr-zlc,logoff,pc93
16565,2024-03-23 17:56:33,usr-bat,logoff,pc57
16566,2024-03-23 17:57:35,usr-hqj,logoff,pc15
16567,2024-03-23 17:57:56,usr-okv,logoff,pc54
16568,2024-03-23 17:58:02,usr-ecl,logoff,pc53
16569,2024-03-23 18:05:01,usr-inx,logoff,pc67
16570,2024-03-23 18:15:48,usr-syd,logoff,pc16
16571,2024-03-23 18:32:52,usr-pcx,logoff,pc58
16572,2024-03-23 19:07:09,usr-qpv,logoff,pc84
16573,2024-03-23 19:07:47,usr-ign,logoff,pc83
16574,2024-03-23 19:13:06,usr-ory,logoff,pc0
16575,2024-03-23 19:21:51,usr-pia,logoff,pc73
16576,2024-03-23 19:23:58,usr-cwi,logoff,pc14
16577,2024-03-23 19:35:21,usr-mdm,logoff,pc28
16578,2024-03-23 19:42:15,usr-kos,logoff,pc10
16579,2024-03-23 19:47:37,usr-ytk,logoff,pc34
16580,2024-03-23 19:49:06,usr-hta,logoff,pc9
16581,2024-03-23 20:00:51,usr-orc,logoff,pc69
16582,2024-03-23 20:06:38,usr-xye,logoff,pc27
16583,2024-03-23 20:12:54,usr-hxw,logoff,pc45
16584,2024-03-23 20:42:26,usr-fdo,logoff,pc3
16585,2024-03-23 20:56:54,usr-ayp,logoff,pc95
16586,2024-03-23 21:12:39,usr-ntp,logoff,pc46
16587,2024-03-23 21:18:51,usr-mnc,logoff,pc20
16588,2024-03-23 21:20:11,usr-fta,logoff,pc7
16589,2024-03-23 22:10:59,usr-avc,logoff,pc12
16590,2024-03-23 22:24:21,usr-qhu,logoff,pc11
16591,2024-03-23 22:24:36,usr-llt,logoff,pc37
16592,2024-03-23 22:30:55,usr-ecc,logoff,pc59
16593,2024-03-23 22:36:14,usr-pru,logoff,pc48
16594,2024-03-23 22:44:43,usr-xws,logoff,pc68
16595,2024-03-23 23:13:00,usr-oph,logoff,pc76
16596,2024-03-23 23:23:49,usr-ifd,logoff,pc82
16597,2024-03-23 23:32:48,usr-agf,logoff,pc31
