,datetime,user,action,pc
41776,2024-04-06 08:58:00.832138,usr-bpm,usb_remove,pc19
41777,2024-04-06 08:58:33.338210,usr-lxb,usb_remove,pc60
41778,2024-04-06 09:02:20.315196,usr-cbb,usb_insert,pc8
41779,2024-04-06 09:03:09.916326,usr-crz,usb_insert,pc4
41780,2024-04-06 09:03:59.620623,usr-ntp,usb_insert,pc46
41781,2024-04-06 09:04:37.398570,usr-zsj,usb_insert,pc30
41782,2024-04-06 09:05:13.649424,usr-crz,usb_remove,pc4
41783,2024-04-06 09:05:37.108747,usr-cwi,usb_remove,pc14
41784,2024-04-06 09:07:36.710844,usr-zsj,usb_remove,pc30
41785,2024-04-06 09:08:04.172017,usr-ntp,usb_remove,pc46
41786,2024-04-06 09:08:18.374227,usr-wis,usb_remove,pc87
41787,2024-04-06 09:09:22.828837,usr-pcx,usb_remove,pc58
41788,2024-04-06 09:10:56.591149,usr-gyv,usb_insert,pc21
41789,2024-04-06 09:13:14.718338,usr-qpv,usb_insert,pc84
41790,2024-04-06 09:14:41.216338,usr-inx,usb_insert,pc67
41791,2024-04-06 09:14:48.867855,usr-lxb,usb_insert,pc60
41792,2024-04-06 09:15:31.392387,usr-crz,usb_insert,pc4
41793,2024-04-06 09:16:20.843178,usr-oux,usb_insert,pc6
41794,2024-04-06 09:19:16.386970,usr-crz,usb_remove,pc4
41795,2024-04-06 09:21:09.593799,usr-cbb,usb_remove,pc8
41796,2024-04-06 09:26:53.703489,usr-ign,usb_remove,pc83
41797,2024-04-06 09:31:31.697085,usr-inr,usb_remove,pc13
41798,2024-04-06 09:37:52.283649,usr-lxb,usb_remove,pc60
41799,2024-04-06 09:40:28.460615,usr-jmc,usb_insert,pc17
41800,2024-04-06 09:46:35.886044,usr-gai,usb_insert,pc29
41801,2024-04-06 09:46:56.839816,usr-fdo,usb_insert,pc3
41802,2024-04-06 09:49:34.217318,usr-cbb,usb_insert,pc8
41803,2024-04-06 09:49:47.238361,usr-qse,usb_insert,pc55
41804,2024-04-06 09:50:27.966280,usr-jmc,usb_remove,pc17
41805,2024-04-06 09:52:19.513774,usr-qpu,usb_insert,pc2
41806,2024-04-06 09:53:49.253262,usr-inr,usb_insert,pc13
41807,2024-04-06 09:54:11.635665,usr-qpv,usb_remove,pc84
41808,2024-04-06 09:54:54.963683,usr-ubt,usb_remove,pc5
41809,2024-04-06 09:58:18.356894,usr-gyv,usb_remove,pc21
41810,2024-04-06 10:00:10.632258,usr-ign,usb_insert,pc83
41811,2024-04-06 10:01:55.411131,usr-qpu,usb_remove,pc2
41812,2024-04-06 10:04:20.062770,usr-oph,usb_insert,pc76
41813,2024-04-06 10:06:35.426528,usr-lxb,usb_insert,pc60
41814,2024-04-06 10:07:48.589937,usr-emo,usb_insert,pc89
41815,2024-04-06 10:08:47.892035,usr-vig,usb_insert,pc77
41816,2024-04-06 10:08:57.571550,usr-oux,usb_remove,pc6
41817,2024-04-06 10:09:57.625238,usr-pcx,usb_insert,pc58
41818,2024-04-06 10:10:18.704205,usr-cbb,usb_remove,pc8
41819,2024-04-06 10:10:33.772328,usr-inx,usb_remove,pc67
41820,2024-04-06 10:11:32.384043,usr-qsg,usb_insert,pc1
41821,2024-04-06 10:13:03.565130,usr-gvm,usb_insert,pc42
41822,2024-04-06 10:13:34.499286,usr-pcx,usb_remove,pc58
41823,2024-04-06 10:16:00.473585,usr-psa,usb_insert,pc64
41824,2024-04-06 10:16:13.190080,usr-inr,usb_remove,pc13
41825,2024-04-06 10:21:55.580374,usr-fdo,usb_remove,pc3
41826,2024-04-06 10:22:39.292275,usr-zlc,usb_insert,pc93
41827,2024-04-06 10:23:23.966299,usr-qpv,usb_insert,pc84
41828,2024-04-06 10:24:22.089466,usr-qse,usb_remove,pc55
41829,2024-04-06 10:26:57.099816,usr-agf,usb_insert,pc31
41830,2024-04-06 10:27:56.426196,usr-oph,usb_remove,pc76
41831,2024-04-06 10:28:30.298956,usr-agf,usb_remove,pc31
41832,2024-04-06 10:28:50.349730,usr-gai,usb_remove,pc29
41833,2024-04-06 10:29:18.031482,usr-ign,usb_remove,pc83
41834,2024-04-06 10:29:18.715514,usr-gvm,usb_remove,pc42
41835,2024-04-06 10:32:43.282099,usr-qsg,usb_remove,pc1
41836,2024-04-06 10:37:55.633503,usr-evt,usb_insert,pc74
41837,2024-04-06 10:37:58.739962,usr-psa,usb_insert,pc64
41838,2024-04-06 10:38:25.142520,usr-zlc,usb_remove,pc93
41839,2024-04-06 10:38:35.793137,usr-vag,usb_insert,pc18
41840,2024-04-06 10:38:55.071363,usr-evt,usb_remove,pc74
41841,2024-04-06 10:39:34.706239,usr-emo,usb_insert,pc89
41842,2024-04-06 10:43:26.693147,usr-crz,usb_insert,pc4
41843,2024-04-06 10:43:37.008219,usr-qpv,usb_remove,pc84
41844,2024-04-06 10:44:57.557489,usr-cbb,usb_insert,pc8
41845,2024-04-06 10:45:34.917208,usr-dbq,usb_insert,pc44
41846,2024-04-06 10:50:14.723303,usr-emo,usb_remove,pc89
41847,2024-04-06 10:52:57.675000,usr-lxb,usb_remove,pc60
41848,2024-04-06 10:55:14.382737,usr-bfh,usb_insert,pc96
41849,2024-04-06 10:55:47.590391,usr-hxw,usb_insert,pc45
41850,2024-04-06 10:55:50.351526,usr-psa,usb_remove,pc64
41851,2024-04-06 10:56:52.288854,usr-gyv,usb_insert,pc21
41852,2024-04-06 11:00:30.817070,usr-oux,usb_insert,pc6
41853,2024-04-06 11:04:35.848585,usr-vig,usb_remove,pc77
41854,2024-04-06 11:05:22.511101,usr-emo,usb_remove,pc89
41855,2024-04-06 11:05:23.648960,usr-psa,usb_remove,pc64
41856,2024-04-06 11:08:26.733776,usr-wis,usb_insert,pc87
41857,2024-04-06 11:12:26.602240,usr-qaj,usb_insert,pc70
41858,2024-04-06 11:16:44.250913,usr-bfh,usb_insert,pc96
41859,2024-04-06 11:19:14.995357,usr-qhu,usb_insert,pc11
41860,2024-04-06 11:20:21.292957,usr-pcx,usb_insert,pc58
41861,2024-04-06 11:21:02.838494,usr-dbq,usb_remove,pc44
41862,2024-04-06 11:23:12.482546,usr-oux,usb_remove,pc6
41863,2024-04-06 11:24:54.391925,usr-pia,usb_insert,pc73
41864,2024-04-06 11:25:43.066341,usr-vag,usb_remove,pc18
41865,2024-04-06 11:26:37.191824,usr-wis,usb_remove,pc87
41866,2024-04-06 11:27:24.510486,usr-cbb,usb_remove,pc8
41867,2024-04-06 11:27:43.655315,usr-qaj,usb_remove,pc70
41868,2024-04-06 11:28:16.020875,usr-ccc,usb_insert,pc66
41869,2024-04-06 11:28:39.124971,usr-qty,usb_insert,pc98
41870,2024-04-06 11:28:47.236956,usr-mfu,usb_insert,pc39
41871,2024-04-06 11:30:07.684651,usr-pia,usb_insert,pc73
41872,2024-04-06 11:31:48.136582,usr-bfh,usb_insert,pc96
41873,2024-04-06 11:32:34.254026,usr-ccc,usb_remove,pc66
41874,2024-04-06 11:32:58.015636,usr-mfu,usb_remove,pc39
41875,2024-04-06 11:36:33.573909,usr-crz,usb_remove,pc4
41876,2024-04-06 11:39:02.692199,usr-gyv,usb_remove,pc21
41877,2024-04-06 11:40:19.602668,usr-tci,usb_insert,pc49
41878,2024-04-06 11:43:07.296320,usr-vag,usb_insert,pc18
41879,2024-04-06 11:44:59.907489,usr-bfh,usb_remove,pc96
41880,2024-04-06 11:46:26.767076,usr-ign,usb_insert,pc83
41881,2024-04-06 11:47:11.372690,usr-qhu,usb_remove,pc11
41882,2024-04-06 11:48:57.340669,usr-klc,usb_insert,pc62
41883,2024-04-06 11:50:24.301087,usr-xye,usb_insert,pc27
41884,2024-04-06 11:50:52.082580,usr-pia,usb_remove,pc73
41885,2024-04-06 11:51:09.557832,usr-hxw,usb_remove,pc45
41886,2024-04-06 11:52:00.464757,usr-bfh,usb_remove,pc96
41887,2024-04-06 11:52:34.771358,usr-klc,usb_insert,pc62
41888,2024-04-06 11:53:00.430719,usr-gpi,usb_insert,pc94
41889,2024-04-06 11:55:40.493728,usr-qty,usb_remove,pc98
41890,2024-04-06 11:56:55.574867,usr-qpu,usb_insert,pc2
41891,2024-04-06 11:57:13.110029,usr-wis,usb_insert,pc87
41892,2024-04-06 12:00:04.067255,usr-qpv,usb_insert,pc84
41893,2024-04-06 12:00:42.121423,usr-vag,usb_remove,pc18
41894,2024-04-06 12:01:12.369596,usr-pcx,usb_remove,pc58
41895,2024-04-06 12:05:31.844214,usr-qpu,usb_remove,pc2
41896,2024-04-06 12:10:41.120855,usr-ign,usb_remove,pc83
41897,2024-04-06 12:12:43.662633,usr-klc,usb_insert,pc62
41898,2024-04-06 12:15:11.225759,usr-bfh,usb_remove,pc96
41899,2024-04-06 12:16:34.556057,usr-crz,usb_insert,pc4
41900,2024-04-06 12:17:22.590586,usr-klc,usb_remove,pc62
41901,2024-04-06 12:17:59.622425,usr-xye,usb_remove,pc27
41902,2024-04-06 12:20:02.019271,usr-pia,usb_remove,pc73
41903,2024-04-06 12:20:10.345290,usr-qse,usb_insert,pc55
41904,2024-04-06 12:21:12.120833,usr-tci,usb_remove,pc49
41905,2024-04-06 12:23:25.897292,usr-wis,usb_insert,pc87
41906,2024-04-06 12:26:31.557546,usr-gpi,usb_insert,pc94
41907,2024-04-06 12:29:00.764638,usr-crz,usb_remove,pc4
41908,2024-04-06 12:30:34.585988,usr-hxw,usb_insert,pc45
41909,2024-04-06 12:30:52.291742,usr-zpf,usb_insert,pc25
41910,2024-04-06 12:32:23.316806,usr-oph,usb_insert,pc76
41911,2024-04-06 12:33:21.111287,usr-gpi,usb_remove,pc94
41912,2024-04-06 12:36:52.711956,usr-zlc,usb_insert,pc93
41913,2024-04-06 12:37:40.050355,usr-qty,usb_insert,pc98
41914,2024-04-06 12:39:08.138980,usr-dpy,usb_insert,pc72
41915,2024-04-06 12:39:36.890509,usr-goq,usb_insert,pc26
41916,2024-04-06 12:39:39.258884,usr-gpi,usb_remove,pc94
41917,2024-04-06 12:41:42.112892,usr-klc,usb_remove,pc62
41918,2024-04-06 12:43:01.702137,usr-klc,usb_remove,pc62
41919,2024-04-06 12:43:02.349355,usr-apl,usb_insert,pc56
41920,2024-04-06 12:44:07.099809,usr-dpy,usb_remove,pc72
41921,2024-04-06 12:45:03.939164,usr-hxw,usb_remove,pc45
41922,2024-04-06 12:45:43.887383,usr-wis,usb_remove,pc87
41923,2024-04-06 12:48:14.596895,usr-qpv,usb_remove,pc84
41924,2024-04-06 12:49:14.910889,usr-gmh,usb_insert,pc79
41925,2024-04-06 12:51:16.397059,usr-wis,usb_remove,pc87
41926,2024-04-06 12:57:51.121626,usr-oph,usb_insert,pc76
41927,2024-04-06 13:02:45.349783,usr-qhu,usb_insert,pc11
41928,2024-04-06 13:09:20.429447,usr-oph,usb_remove,pc76
41929,2024-04-06 13:09:50.542478,usr-qpu,usb_insert,pc2
41930,2024-04-06 13:10:15.714187,usr-hxw,usb_insert,pc45
41931,2024-04-06 13:11:48.748909,usr-zpf,usb_remove,pc25
41932,2024-04-06 13:13:13.820077,usr-zlc,usb_remove,pc93
41933,2024-04-06 13:14:39.996837,usr-qse,usb_remove,pc55
41934,2024-04-06 13:15:27.215433,usr-qse,usb_insert,pc55
41935,2024-04-06 13:15:50.048929,usr-ign,usb_insert,pc83
41936,2024-04-06 13:16:01.572304,usr-lrw,usb_insert,pc97
41937,2024-04-06 13:17:06.093528,usr-gmh,usb_remove,pc79
41938,2024-04-06 13:19:57.730469,usr-cbb,usb_insert,pc8
41939,2024-04-06 13:20:35.272275,usr-qhu,usb_remove,pc11
41940,2024-04-06 13:21:26.535632,usr-goq,usb_remove,pc26
41941,2024-04-06 13:29:29.674605,usr-qsg,usb_insert,pc1
41942,2024-04-06 13:29:44.018019,usr-oph,usb_remove,pc76
41943,2024-04-06 13:29:58.907571,usr-apl,usb_remove,pc56
41944,2024-04-06 13:30:14.320163,usr-ign,usb_remove,pc83
41945,2024-04-06 13:30:20.784392,usr-qpv,usb_insert,pc84
41946,2024-04-06 13:30:59.248692,usr-zlc,usb_insert,pc93
41947,2024-04-06 13:31:01.196633,usr-bpm,usb_insert,pc19
41948,2024-04-06 13:31:38.054837,usr-qty,usb_remove,pc98
41949,2024-04-06 13:31:39.747795,usr-gvm,usb_insert,pc42
41950,2024-04-06 13:32:45.476994,usr-ego,usb_insert,pc33
41951,2024-04-06 13:37:05.770189,usr-apl,usb_insert,pc56
41952,2024-04-06 13:37:08.133903,usr-goq,usb_insert,pc26
41953,2024-04-06 13:38:12.090476,usr-goq,usb_remove,pc26
41954,2024-04-06 13:39:26.253398,usr-bpm,usb_remove,pc19
41955,2024-04-06 13:42:10.997197,usr-mfu,usb_insert,pc39
41956,2024-04-06 13:45:36.135529,usr-pah,usb_insert,pc71
41957,2024-04-06 13:45:40.052518,usr-dur,usb_insert,pc92
41958,2024-04-06 13:46:28.170389,usr-ego,usb_insert,pc33
41959,2024-04-06 13:47:10.930489,usr-ego,usb_remove,pc33
41960,2024-04-06 13:47:23.096515,usr-qpu,usb_remove,pc2
41961,2024-04-06 13:47:27.568653,usr-mfu,usb_insert,pc39
41962,2024-04-06 13:49:20.089683,usr-dur,usb_remove,pc92
41963,2024-04-06 13:50:22.342406,usr-gmh,usb_insert,pc79
41964,2024-04-06 13:50:55.205568,usr-xye,usb_insert,pc27
41965,2024-04-06 13:51:05.555886,usr-vag,usb_insert,pc18
41966,2024-04-06 13:51:53.607941,usr-vag,usb_remove,pc18
41967,2024-04-06 13:52:20.166994,usr-qpv,usb_remove,pc84
41968,2024-04-06 13:54:54.355270,usr-hxw,usb_remove,pc45
41969,2024-04-06 13:55:59.396085,usr-xye,usb_insert,pc27
41970,2024-04-06 13:56:16.655243,usr-apl,usb_remove,pc56
41971,2024-04-06 13:58:03.706911,usr-pah,usb_remove,pc71
41972,2024-04-06 13:58:29.347871,usr-qse,usb_remove,pc55
41973,2024-04-06 13:58:56.477031,usr-lrw,usb_remove,pc97
41974,2024-04-06 14:01:31.590083,usr-ntp,usb_insert,pc46
41975,2024-04-06 14:03:29.727383,usr-ego,usb_remove,pc33
41976,2024-04-06 14:03:49.801842,usr-vig,usb_insert,pc77
41977,2024-04-06 14:04:06.214078,usr-zlc,usb_remove,pc93
41978,2024-04-06 14:04:14.690140,usr-fdo,usb_insert,pc3
41979,2024-04-06 14:05:13.164703,usr-qpu,usb_insert,pc2
41980,2024-04-06 14:05:57.531667,usr-bpm,usb_insert,pc19
41981,2024-04-06 14:06:45.323736,usr-dbq,usb_insert,pc44
41982,2024-04-06 14:07:11.406375,usr-mfu,usb_remove,pc39
41983,2024-04-06 14:08:40.667709,usr-oux,usb_insert,pc6
41984,2024-04-06 14:12:14.144373,usr-cbb,usb_remove,pc8
41985,2024-04-06 14:13:09.685426,usr-oph,usb_insert,pc76
41986,2024-04-06 14:14:53.466195,usr-oph,usb_remove,pc76
41987,2024-04-06 14:15:20.878181,usr-pcx,usb_insert,pc58
41988,2024-04-06 14:16:32.935985,usr-mfu,usb_remove,pc39
41989,2024-04-06 14:18:07.640553,usr-pcx,usb_remove,pc58
41990,2024-04-06 14:19:50.935849,usr-gvm,usb_remove,pc42
41991,2024-04-06 14:20:47.695711,usr-qsg,usb_remove,pc1
41992,2024-04-06 14:23:46.668277,usr-oux,usb_remove,pc6
41993,2024-04-06 14:25:58.117591,usr-inx,usb_insert,pc67
41994,2024-04-06 14:29:45.484988,usr-zpf,usb_insert,pc25
41995,2024-04-06 14:31:29.444417,usr-zpf,usb_insert,pc25
41996,2024-04-06 14:32:06.026722,usr-bat,usb_insert,pc57
41997,2024-04-06 14:35:02.486142,usr-bpm,usb_remove,pc19
41998,2024-04-06 14:37:34.366502,usr-pia,usb_insert,pc73
41999,2024-04-06 14:38:15.403990,usr-zpf,usb_remove,pc25
42000,2024-04-06 14:38:52.118781,usr-ego,usb_insert,pc33
42001,2024-04-06 14:41:43.213026,usr-ubt,usb_insert,pc5
42002,2024-04-06 14:41:56.733166,usr-gmh,usb_remove,pc79
42003,2024-04-06 14:42:11.288736,usr-oph,usb_insert,pc76
42004,2024-04-06 14:44:31.744760,usr-xye,usb_remove,pc27
42005,2024-04-06 14:45:41.221609,usr-fxu,usb_insert,pc41
42006,2024-04-06 14:47:37.992348,usr-xye,usb_remove,pc27
42007,2024-04-06 14:47:55.763582,usr-fdo,usb_remove,pc3
42008,2024-04-06 14:49:30.385235,usr-bat,usb_remove,pc57
42009,2024-04-06 14:49:32.431665,usr-oux,usb_insert,pc6
42010,2024-04-06 14:50:16.663492,usr-agf,usb_insert,pc31
42011,2024-04-06 14:50:36.952337,usr-zzy,usb_insert,pc78
42012,2024-04-06 14:51:24.448668,usr-dbq,usb_remove,pc44
42013,2024-04-06 14:51:25.529587,usr-ntp,usb_remove,pc46
42014,2024-04-06 14:53:27.542978,usr-qpu,usb_remove,pc2
42015,2024-04-06 14:53:29.578824,usr-zpf,usb_remove,pc25
42016,2024-04-06 14:54:07.803586,usr-gpi,usb_insert,pc94
42017,2024-04-06 14:55:14.965193,usr-zzy,usb_insert,pc78
42018,2024-04-06 14:57:31.628025,usr-ego,usb_remove,pc33
42019,2024-04-06 14:58:35.759691,usr-vig,usb_remove,pc77
42020,2024-04-06 15:00:15.783161,usr-inx,usb_remove,pc67
42021,2024-04-06 15:04:39.515525,usr-mdm,usb_insert,pc28
42022,2024-04-06 15:05:10.806351,usr-qaj,usb_insert,pc70
42023,2024-04-06 15:12:47.304186,usr-oph,usb_remove,pc76
42024,2024-04-06 15:14:10.697898,usr-bpm,usb_insert,pc19
42025,2024-04-06 15:16:28.091159,usr-fyk,usb_insert,pc75
42026,2024-04-06 15:16:36.838619,usr-wis,usb_insert,pc87
42027,2024-04-06 15:18:23.354042,usr-zzy,usb_remove,pc78
42028,2024-04-06 15:19:31.151855,usr-bpm,usb_remove,pc19
42029,2024-04-06 15:20:07.699850,usr-mdm,usb_remove,pc28
42030,2024-04-06 15:20:11.884874,usr-agf,usb_remove,pc31
42031,2024-04-06 15:22:07.000100,usr-pah,usb_insert,pc71
42032,2024-04-06 15:27:13.280077,usr-apl,usb_insert,pc56
42033,2024-04-06 15:28:00.661171,usr-zzy,usb_remove,pc78
42034,2024-04-06 15:28:24.417831,usr-hxw,usb_insert,pc45
42035,2024-04-06 15:28:29.632869,usr-pia,usb_remove,pc73
42036,2024-04-06 15:28:38.038259,usr-ubt,usb_remove,pc5
42037,2024-04-06 15:29:10.517073,usr-tci,usb_insert,pc49
42038,2024-04-06 15:29:20.337695,usr-fyk,usb_insert,pc75
42039,2024-04-06 15:29:21.611347,usr-gvm,usb_insert,pc42
42040,2024-04-06 15:30:04.275252,usr-fxu,usb_remove,pc41
42041,2024-04-06 15:33:10.836462,usr-tci,usb_remove,pc49
42042,2024-04-06 15:34:22.149876,usr-dbq,usb_insert,pc44
42043,2024-04-06 15:34:38.604042,usr-evt,usb_insert,pc74
42044,2024-04-06 15:34:53.451378,usr-ccc,usb_insert,pc66
42045,2024-04-06 15:37:56.486505,usr-oux,usb_remove,pc6
42046,2024-04-06 15:38:57.136278,usr-gpi,usb_remove,pc94
42047,2024-04-06 15:40:35.636027,usr-dbq,usb_remove,pc44
42048,2024-04-06 15:42:04.566292,usr-wis,usb_remove,pc87
42049,2024-04-06 15:43:02.935490,usr-dpy,usb_insert,pc72
42050,2024-04-06 15:46:56.475373,usr-qhu,usb_insert,pc11
42051,2024-04-06 15:48:04.755301,usr-qhu,usb_remove,pc11
42052,2024-04-06 15:52:09.322510,usr-vig,usb_insert,pc77
42053,2024-04-06 15:52:54.291940,usr-ccc,usb_insert,pc66
42054,2024-04-06 15:56:39.812734,usr-fyk,usb_remove,pc75
42055,2024-04-06 15:57:20.521716,usr-fyk,usb_remove,pc75
42056,2024-04-06 15:58:31.315416,usr-qaj,usb_remove,pc70
42057,2024-04-06 15:59:15.251879,usr-pah,usb_remove,pc71
42058,2024-04-06 16:00:32.182112,usr-dbq,usb_insert,pc44
42059,2024-04-06 16:01:56.510018,usr-vig,usb_remove,pc77
42060,2024-04-06 16:04:59.352432,usr-zsj,usb_insert,pc30
42061,2024-04-06 16:08:47.722506,usr-wis,usb_insert,pc87
42062,2024-04-06 16:08:57.690951,usr-wis,usb_remove,pc87
42063,2024-04-06 16:17:07.898991,usr-hxw,usb_remove,pc45
42064,2024-04-06 16:17:27.141292,usr-bat,usb_insert,pc57
42065,2024-04-06 16:17:40.026823,usr-qhu,usb_insert,pc11
42066,2024-04-06 16:17:44.300569,usr-dur,usb_insert,pc92
42067,2024-04-06 16:24:07.789621,usr-gvm,usb_remove,pc42
42068,2024-04-06 16:24:09.910684,usr-ccc,usb_remove,pc66
42069,2024-04-06 16:26:21.928891,usr-qhu,usb_remove,pc11
42070,2024-04-06 16:26:28.252998,usr-dur,usb_remove,pc92
42071,2024-04-06 16:26:52.421249,usr-apl,usb_remove,pc56
42072,2024-04-06 16:29:24.614538,usr-cwi,usb_insert,pc14
42073,2024-04-06 16:31:06.687152,usr-evt,usb_remove,pc74
42074,2024-04-06 16:31:12.267776,usr-ign,usb_insert,pc83
42075,2024-04-06 16:31:15.606018,usr-bat,usb_insert,pc57
42076,2024-04-06 16:35:34.784360,usr-qpv,usb_insert,pc84
42077,2024-04-06 16:39:24.236647,usr-dbq,usb_remove,pc44
42078,2024-04-06 16:40:56.555736,usr-dpy,usb_remove,pc72
42079,2024-04-06 16:44:09.817841,usr-ccc,usb_remove,pc66
42080,2024-04-06 16:46:14.858080,usr-ign,usb_remove,pc83
42081,2024-04-06 16:47:25.233055,usr-bat,usb_remove,pc57
42082,2024-04-06 16:55:37.964494,usr-qhu,usb_insert,pc11
42083,2024-04-06 16:58:02.017770,usr-dpy,usb_insert,pc72
42084,2024-04-06 17:00:41.679083,usr-ntp,usb_insert,pc46
42085,2024-04-06 17:02:26.129127,usr-zsj,usb_remove,pc30
42086,2024-04-06 17:05:17.014232,usr-qhu,usb_insert,pc11
42087,2024-04-06 17:07:57.456891,usr-ntp,usb_remove,pc46
42088,2024-04-06 17:10:18.318081,usr-qpv,usb_remove,pc84
42089,2024-04-06 17:11:31.451389,usr-dpy,usb_insert,pc72
42090,2024-04-06 17:12:17.811410,usr-agf,usb_insert,pc31
42091,2024-04-06 17:17:10.155704,usr-qhu,usb_remove,pc11
42092,2024-04-06 17:22:57.183946,usr-fdo,usb_insert,pc3
42093,2024-04-06 17:24:59.366511,usr-cwi,usb_remove,pc14
42094,2024-04-06 17:27:59.886077,usr-bat,usb_remove,pc57
42095,2024-04-06 17:29:16.351082,usr-dpy,usb_remove,pc72
42096,2024-04-06 17:35:41.932040,usr-klc,usb_insert,pc62
42097,2024-04-06 17:41:06.177300,usr-qpv,usb_insert,pc84
42098,2024-04-06 17:42:35.891068,usr-dpy,usb_remove,pc72
42099,2024-04-06 17:46:24.512070,usr-ign,usb_insert,pc83
42100,2024-04-06 17:51:01.521971,usr-ign,usb_remove,pc83
42101,2024-04-06 17:57:13.960599,usr-qhu,usb_remove,pc11
42102,2024-04-06 17:57:38.665447,usr-qhu,usb_insert,pc11
42103,2024-04-06 17:58:48.857260,usr-agf,usb_insert,pc31
42104,2024-04-06 17:59:19.120839,usr-agf,usb_remove,pc31
42105,2024-04-06 18:04:52.460286,usr-syd,usb_insert,pc16
42106,2024-04-06 18:11:48.482202,usr-xye,usb_insert,pc27
42107,2024-04-06 18:19:48.144888,usr-fdo,usb_remove,pc3
42108,2024-04-06 18:20:37.846476,usr-klc,usb_remove,pc62
42109,2024-04-06 18:26:58.591993,usr-cwi,usb_insert,pc14
42110,2024-04-06 18:28:30.165656,usr-cwi,usb_remove,pc14
42111,2024-04-06 18:29:56.962332,usr-syd,usb_remove,pc16
42112,2024-04-06 18:33:09.265082,usr-qhu,usb_remove,pc11
42113,2024-04-06 18:34:16.180677,usr-qpv,usb_remove,pc84
42114,2024-04-06 18:43:43.391160,usr-agf,usb_remove,pc31
42115,2024-04-06 18:47:00.701357,usr-hxw,usb_insert,pc45
42116,2024-04-06 19:02:16.049838,usr-xye,usb_remove,pc27
42117,2024-04-06 19:17:07.696768,usr-oph,usb_insert,pc76
42118,2024-04-06 19:18:06.732263,usr-hxw,usb_remove,pc45
42119,2024-04-06 19:18:22.501234,usr-syd,usb_insert,pc16
42120,2024-04-06 19:49:04.409005,usr-oph,usb_remove,pc76
42121,2024-04-06 19:53:42.838613,usr-hxw,usb_insert,pc45
42122,2024-04-06 19:57:37.597475,usr-syd,usb_remove,pc16
42123,2024-04-06 20:00:12.573698,usr-hxw,usb_remove,pc45
42124,2024-04-06 20:01:58.016253,usr-agf,usb_insert,pc31
42125,2024-04-06 20:40:42.548015,usr-agf,usb_remove,pc31
42126,2024-04-06 21:18:49.479795,usr-oph,usb_insert,pc76
42127,2024-04-06 21:24:59.422610,usr-oph,usb_remove,pc76
42128,2024-04-06 21:37:20.596258,usr-cwi,usb_insert,pc14
42129,2024-04-06 22:00:02.747974,usr-cwi,usb_insert,pc14
42130,2024-04-06 22:12:26.156939,usr-cwi,usb_insert,pc14
42131,2024-04-06 22:31:29.057775,usr-cwi,usb_remove,pc14
42132,2024-04-06 22:33:34.466273,usr-cwi,usb_remove,pc14
42133,2024-04-06 22:48:55.174108,usr-cwi,usb_remove,pc14
42134,2024-04-06 23:18:57.700338,usr-cwi,usb_insert,pc14
42135,2024-04-06 23:21:12.109776,usr-cwi,usb_remove,pc14
42136,2024-04-07 04:57:59.318347,usr-mdm,usb_insert,pc28
42137,2024-04-07 05:16:39.674429,usr-mdm,usb_remove,pc28
42138,2024-04-07 05:28:23.920021,usr-oph,usb_insert,pc76
42139,2024-04-07 05:28:48.213939,usr-oph,usb_remove,pc76
42140,2024-04-07 05:34:33.793961,usr-pcx,usb_insert,pc58
42141,2024-04-07 05:34:42.063355,usr-ntp,usb_insert,pc46
42142,2024-04-07 05:40:00.418125,usr-cwi,usb_insert,pc14
42143,2024-04-07 05:52:45.824179,usr-ntp,usb_remove,pc46
42144,2024-04-07 05:52:56.564759,usr-fdo,usb_insert,pc3
42145,2024-04-07 05:54:58.657989,usr-inx,usb_insert,pc67
42146,2024-04-07 05:55:43.438758,usr-inr,usb_insert,pc13
42147,2024-04-07 06:07:02.348668,usr-pcx,usb_remove,pc58
42148,2024-04-07 06:09:11.124908,usr-inx,usb_remove,pc67
42149,2024-04-07 06:10:16.611504,usr-inr,usb_remove,pc13
42150,2024-04-07 06:12:26.576351,usr-xye,usb_insert,pc27
42151,2024-04-07 06:18:14.686712,usr-inr,usb_insert,pc13
42152,2024-04-07 06:18:41.354089,usr-cwi,usb_remove,pc14
42153,2024-04-07 06:19:56.376606,usr-zzy,usb_insert,pc78
42154,2024-04-07 06:23:22.187639,usr-gai,usb_insert,pc29
42155,2024-04-07 06:35:11.265479,usr-zzy,usb_remove,pc78
42156,2024-04-07 06:47:13.404546,usr-fdo,usb_remove,pc3
42157,2024-04-07 06:53:11.715647,usr-qpv,usb_insert,pc84
42158,2024-04-07 06:53:35.555093,usr-crz,usb_insert,pc4
42159,2024-04-07 06:54:18.204674,usr-crz,usb_remove,pc4
42160,2024-04-07 07:02:43.030368,usr-inr,usb_insert,pc13
42161,2024-04-07 07:06:58.769400,usr-fdo,usb_insert,pc3
42162,2024-04-07 07:07:47.039306,usr-inr,usb_remove,pc13
42163,2024-04-07 07:11:12.937619,usr-xye,usb_remove,pc27
42164,2024-04-07 07:16:22.564354,usr-ntp,usb_insert,pc46
42165,2024-04-07 07:16:23.382330,usr-gai,usb_remove,pc29
42166,2024-04-07 07:24:45.805509,usr-fdo,usb_remove,pc3
42167,2024-04-07 07:27:00.332132,usr-qhu,usb_insert,pc11
42168,2024-04-07 07:28:04.349212,usr-zsj,usb_insert,pc30
